cgpa,clarity,workload,strictness,fairness,historical_grade
8.07,1.6,4.6,4.0,2.0,6
8.18,1.6,4.6,4.0,2.0,6
7.24,1.6,4.6,4.0,2.0,6
9.21,3.45,3.0,3.0,3.65,10
6.71,3.45,3.0,3.0,3.65,6
7.31,3.45,3.0,3.0,3.65,8
7.51,3.45,3.0,3.0,3.65,8
7.1,3.45,3.0,3.0,3.65,7
7.89,3.45,3.0,3.0,3.65,8
5.86,3.45,3.0,3.0,3.65,5
7.69,3.45,3.0,3.0,3.65,8
6.69,3.45,3.0,3.0,3.65,7
7.08,3.45,3.0,3.0,3.65,7
8.12,3.45,3.0,3.0,3.65,9
7.19,3.45,3.0,3.0,3.65,8
8.01,3.45,3.0,3.0,3.65,8
8.7,3.45,3.0,3.0,3.65,10
7.99,3.45,3.0,3.0,3.65,8
9.01,3.45,3.0,3.0,3.65,9
8.51,3.45,3.0,3.0,3.65,8
6.49,3.45,3.0,3.0,3.65,7
8.94,3.45,3.0,3.0,3.65,10
7.37,3.45,3.0,3.0,3.65,8
7.03,3.59,3.0,3.0,3.59,7
7.29,3.59,3.0,3.0,3.59,8
5.09,3.59,3.0,3.0,3.59,5
7.39,3.59,3.0,3.0,3.59,7
8.08,3.59,3.0,3.0,3.59,9
7.97,3.59,3.0,3.0,3.59,8
8.08,3.59,3.0,3.0,3.59,9
7.92,3.59,3.0,3.0,3.59,9
6.33,3.59,3.0,3.0,3.59,6
9.04,3.59,3.0,3.0,3.59,9
8.09,3.59,3.0,3.0,3.59,8
6.03,3.59,3.0,3.0,3.59,7
7.87,3.59,3.0,3.0,3.59,8
7.58,3.59,3.0,3.0,3.59,8
8.92,3.59,3.0,3.0,3.59,10
6.91,3.59,3.0,3.0,3.59,7
7.52,3.59,3.0,3.0,3.59,8
6.52,3.59,3.0,3.0,3.59,7
7.51,3.59,3.0,3.0,3.59,8
7.78,3.59,3.0,3.0,3.59,8
9.24,3.59,3.0,3.0,3.59,10
8.9,3.59,3.0,3.0,3.59,10
8.15,3.6,2.8,3.0,3.8,9
7.99,3.6,2.8,3.0,3.8,8
7.67,3.6,2.8,3.0,3.8,9
7.68,3.6,2.8,3.0,3.8,8
6.74,3.6,2.8,3.0,3.8,7
8.91,3.6,2.8,3.0,3.8,9
7.62,3.6,2.8,3.0,3.8,8
7.21,3.6,2.8,3.0,3.8,7
8.62,3.6,2.8,3.0,3.8,9
7.01,3.6,2.8,3.0,3.8,8
7.29,3.33,2.92,3.0,3.42,8
7.97,3.33,2.92,3.0,3.42,8
6.99,3.33,2.92,3.0,3.42,8
7.92,3.33,2.92,3.0,3.42,8
6.33,3.33,2.92,3.0,3.42,7
6.03,3.33,2.92,3.0,3.42,5
6.7,3.33,2.92,3.0,3.42,7
7.58,3.33,2.92,3.0,3.42,7
8.92,3.33,2.92,3.0,3.42,10
6.52,3.33,2.92,3.0,3.42,5
9.24,3.33,2.92,3.0,3.42,10
8.9,3.33,2.92,3.0,3.42,9
7.99,3.25,3.0,3.0,3.5,8
7.67,3.25,3.0,3.0,3.5,7
7.68,3.25,3.0,3.0,3.5,8
7.21,3.25,3.0,3.0,3.5,9
7.37,3.75,3.13,3.0,3.5,8
7.39,3.75,3.13,3.0,3.5,7
8.08,3.75,3.13,3.0,3.5,8
7.92,3.75,3.13,3.0,3.5,8
6.03,3.75,3.13,3.0,3.5,6
7.87,3.75,3.13,3.0,3.5,8
7.01,3.75,3.13,3.0,3.5,8
6.98,3.75,3.13,3.0,3.5,7
8.15,3.78,2.89,3.0,3.67,9
7.99,3.78,2.89,3.0,3.67,9
7.67,3.78,2.89,3.0,3.67,8
7.68,3.78,2.89,3.0,3.67,8
6.74,3.78,2.89,3.0,3.67,7
8.91,3.78,2.89,3.0,3.67,9
7.62,3.78,2.89,3.0,3.67,8
7.21,3.78,2.89,3.0,3.67,8
8.62,3.78,2.89,3.0,3.67,9
6.18,4.67,3.0,2.67,4.33,8
7.12,4.67,3.0,2.67,4.33,8
6.33,4.67,3.0,2.67,4.33,7
6.7,4.67,3.0,2.67,4.33,7
8.36,4.67,3.0,2.67,4.33,9
7.51,4.67,3.0,2.67,4.33,9
7.32,3.0,2.0,2.0,4.0,8
7.29,3.0,2.0,2.0,4.0,9
5.09,3.0,2.0,2.0,4.0,5
7.39,3.0,2.0,2.0,4.0,7
8.08,3.0,2.0,2.0,4.0,9
6.99,3.0,2.0,2.0,4.0,8
7.87,3.0,2.0,2.0,4.0,9
7.58,3.0,2.0,2.0,4.0,9
7.78,3.0,2.0,2.0,4.0,9
6.98,3.0,2.0,2.0,4.0,8
7.03,4.12,4.47,4.71,2.94,6
5.09,4.12,4.47,4.71,2.94,4
6.18,4.12,4.47,4.71,2.94,6
8.08,4.12,4.47,4.71,2.94,7
7.12,4.12,4.47,4.71,2.94,6
8.36,4.12,4.47,4.71,2.94,8
8.92,4.12,4.47,4.71,2.94,8
6.91,4.12,4.47,4.71,2.94,5
7.52,4.12,4.47,4.71,2.94,6
6.52,4.12,4.47,4.71,2.94,5
7.65,4.12,4.47,4.71,2.94,7
7.78,4.12,4.47,4.71,2.94,7
9.24,4.12,4.47,4.71,2.94,8
8.7,4.12,4.47,4.71,2.94,8
6.98,4.12,4.47,4.71,2.94,6
6.81,4.12,4.47,4.71,2.94,6
7.32,4.12,4.47,4.71,2.94,6
7.03,4.56,2.78,2.89,4.56,8
6.18,4.56,2.78,2.89,4.56,7
7.12,4.56,2.78,2.89,4.56,8
9.04,4.56,2.78,2.89,4.56,10
8.09,4.56,2.78,2.89,4.56,9
6.7,4.56,2.78,2.89,4.56,9
8.36,4.56,2.78,2.89,4.56,10
7.51,4.56,2.78,2.89,4.56,9
7.65,4.56,2.78,2.89,4.56,8
6.18,4.44,2.44,2.56,4.33,7
7.12,4.44,2.44,2.56,4.33,8
6.99,4.44,2.44,2.56,4.33,8
9.04,4.44,2.44,2.56,4.33,10
8.09,4.44,2.44,2.56,4.33,9
6.7,4.44,2.44,2.56,4.33,8
8.36,4.44,2.44,2.56,4.33,9
7.51,4.44,2.44,2.56,4.33,9
7.65,4.44,2.44,2.56,4.33,8
7.37,4.08,4.15,4.46,2.92,7
7.39,4.08,4.15,4.46,2.92,6
8.08,4.08,4.15,4.46,2.92,8
7.97,4.08,4.15,4.46,2.92,7
8.08,4.08,4.15,4.46,2.92,7
6.99,4.08,4.15,4.46,2.92,6
7.87,4.08,4.15,4.46,2.92,7
7.58,4.08,4.15,4.46,2.92,7
8.92,4.08,4.15,4.46,2.92,9
6.91,4.08,4.15,4.46,2.92,5
7.52,4.08,4.15,4.46,2.92,6
7.65,4.08,4.15,4.46,2.92,7
8.9,4.08,4.15,4.46,2.92,8
7.03,4.22,4.44,4.67,3.06,6
7.29,4.22,4.44,4.67,3.06,6
5.09,4.22,4.44,4.67,3.06,4
7.97,4.22,4.44,4.67,3.06,8
8.08,4.22,4.44,4.67,3.06,8
7.92,4.22,4.44,4.67,3.06,7
6.33,4.22,4.44,4.67,3.06,6
9.04,4.22,4.44,4.67,3.06,10
8.09,4.22,4.44,4.67,3.06,8
6.03,4.22,4.44,4.67,3.06,5
7.58,4.22,4.44,4.67,3.06,7
8.92,4.22,4.44,4.67,3.06,9
6.91,4.22,4.44,4.67,3.06,6
7.52,4.22,4.44,4.67,3.06,7
6.52,4.22,4.44,4.67,3.06,6
7.78,4.22,4.44,4.67,3.06,7
9.24,4.22,4.44,4.67,3.06,9
8.05,4.22,4.44,4.67,3.06,7
7.1,4.09,4.27,4.45,3.0,7
8.15,4.09,4.27,4.45,3.0,8
7.99,4.09,4.27,4.45,3.0,7
7.67,4.09,4.27,4.45,3.0,7
7.68,4.09,4.27,4.45,3.0,7
6.74,4.09,4.27,4.45,3.0,7
8.91,4.09,4.27,4.45,3.0,9
7.62,4.09,4.27,4.45,3.0,7
7.21,4.09,4.27,4.45,3.0,6
8.62,4.09,4.27,4.45,3.0,8
7.01,4.09,4.27,4.45,3.0,6
8.07,4.26,4.48,4.61,3.26,7
6.22,4.26,4.48,4.61,3.26,5
7.18,4.26,4.48,4.61,3.26,7
6.72,4.26,4.48,4.61,3.26,5
6.52,4.26,4.48,4.61,3.26,6
7.83,4.26,4.48,4.61,3.26,8
7.17,4.26,4.48,4.61,3.26,6
6.33,4.26,4.48,4.61,3.26,6
8.59,4.26,4.48,4.61,3.26,9
7.01,4.26,4.48,4.61,3.26,7
7.86,4.26,4.48,4.61,3.26,8
7.13,4.26,4.48,4.61,3.26,6
7.81,4.26,4.48,4.61,3.26,7
8.98,4.26,4.48,4.61,3.26,9
7.4,4.26,4.48,4.61,3.26,6
8.3,4.26,4.48,4.61,3.26,9
8.99,4.26,4.48,4.61,3.26,10
8.24,4.26,4.48,4.61,3.26,8
8.33,4.26,4.48,4.61,3.26,9
6.06,4.26,4.48,4.61,3.26,5
7.37,4.26,4.48,4.61,3.26,6
7.07,4.26,4.48,4.61,3.26,6
8.2,4.26,4.48,4.61,3.26,8
8.12,4.33,2.67,2.33,4.33,9
6.36,4.33,2.67,2.33,4.33,7
6.95,4.33,2.67,2.33,4.33,8
8.12,3.5,3.13,3.0,3.5,9
6.79,3.5,3.13,3.0,3.5,7
7.84,3.5,3.13,3.0,3.5,8
7.36,3.5,3.13,3.0,3.5,7
6.46,3.5,3.13,3.0,3.5,6
7.78,3.5,3.13,3.0,3.5,8
6.47,3.5,3.13,3.0,3.5,7
6.13,3.5,3.13,3.0,3.5,6
8.7,3.29,3.0,3.0,3.57,9
6.33,3.29,3.0,3.0,3.57,6
6.98,3.29,3.0,3.0,3.57,7
6.81,3.29,3.0,3.0,3.57,7
7.32,3.29,3.0,3.0,3.57,8
8.9,3.29,3.0,3.0,3.57,10
8.05,3.29,3.0,3.0,3.57,8
6.06,3.44,3.0,3.0,3.59,6
7.64,3.44,3.0,3.0,3.59,8
6.63,3.44,3.0,3.0,3.59,7
6.37,3.44,3.0,3.0,3.59,7
9.14,3.44,3.0,3.0,3.59,10
6.21,3.44,3.0,3.0,3.59,6
6.57,3.44,3.0,3.0,3.59,6
6.94,3.44,3.0,3.0,3.59,7
7.39,3.44,3.0,3.0,3.59,8
8.65,3.44,3.0,3.0,3.59,10
8.0,3.44,3.0,3.0,3.59,8
7.92,3.44,3.0,3.0,3.59,8
7.37,3.44,3.0,3.0,3.59,8
7.16,3.44,3.0,3.0,3.59,7
7.25,3.44,3.0,3.0,3.59,7
7.34,3.44,3.0,3.0,3.59,7
5.61,3.44,3.0,3.0,3.59,5
7.76,3.44,3.0,3.0,3.59,8
7.02,3.44,3.0,3.0,3.59,8
7.02,3.44,3.0,3.0,3.59,7
7.0,3.44,3.0,3.0,3.59,7
6.42,3.44,3.0,3.0,3.59,6
6.28,3.44,3.0,3.0,3.59,6
8.88,3.44,3.0,3.0,3.59,9
8.14,3.44,3.0,3.0,3.59,9
8.25,3.44,3.0,3.0,3.59,8
8.54,3.44,3.0,3.0,3.59,9
6.03,3.44,3.0,3.0,3.59,6
8.41,3.44,3.0,3.0,3.59,8
8.68,3.44,3.0,3.0,3.59,9
8.99,3.44,3.0,3.0,3.59,10
5.52,3.44,3.0,3.0,3.59,5
8.35,3.44,3.0,3.0,3.59,9
7.32,3.44,3.0,3.0,3.59,8
7.16,3.44,3.0,3.0,3.59,7
7.62,3.44,3.0,3.0,3.59,9
6.31,3.44,3.0,3.0,3.59,7
7.93,3.44,3.0,3.0,3.59,8
8.5,3.44,3.0,3.0,3.59,9
7.91,3.44,3.0,3.0,3.59,8
7.92,3.44,3.0,3.0,3.59,8
8.17,3.44,3.0,3.0,3.59,8
8.2,3.44,3.0,3.0,3.59,8
8.24,3.44,3.0,3.0,3.59,8
6.91,3.44,3.0,3.0,3.59,8
6.16,3.44,3.0,3.0,3.59,6
8.25,3.44,3.0,3.0,3.59,8
6.61,3.44,3.0,3.0,3.59,6
8.7,3.44,3.0,3.0,3.59,10
7.37,3.44,3.0,3.0,3.59,8
8.43,3.44,3.0,3.0,3.59,9
7.23,3.44,3.0,3.0,3.59,7
7.22,3.44,3.0,3.0,3.59,7
9.37,3.44,3.0,3.0,3.59,10
8.34,3.44,3.0,3.0,3.59,9
7.03,3.44,3.0,3.0,3.59,8
8.98,3.44,3.0,3.0,3.59,10
6.61,3.44,3.0,3.0,3.59,7
8.03,3.44,3.0,3.0,3.59,9
6.75,3.44,3.0,3.0,3.59,7
6.51,3.44,3.0,3.0,3.59,7
7.69,3.44,3.0,3.0,3.59,8
9.12,3.44,3.0,3.0,3.59,10
9.25,3.44,3.0,3.0,3.59,10
8.66,3.44,3.0,3.0,3.59,9
8.31,3.44,3.0,3.0,3.59,9
6.06,4.65,2.38,2.45,4.62,7
7.64,4.65,2.38,2.45,4.62,10
6.63,4.65,2.38,2.45,4.62,8
6.37,4.65,2.38,2.45,4.62,8
9.14,4.65,2.38,2.45,4.62,10
6.21,4.65,2.38,2.45,4.62,7
6.57,4.65,2.38,2.45,4.62,7
6.94,4.65,2.38,2.45,4.62,8
7.39,4.65,2.38,2.45,4.62,9
8.65,4.65,2.38,2.45,4.62,10
8.0,4.65,2.38,2.45,4.62,10
7.92,4.65,2.38,2.45,4.62,10
7.37,4.65,2.38,2.45,4.62,9
7.16,4.65,2.38,2.45,4.62,9
7.25,4.65,2.38,2.45,4.62,8
7.34,4.65,2.38,2.45,4.62,9
5.61,4.65,2.38,2.45,4.62,6
7.76,4.65,2.38,2.45,4.62,8
7.02,4.65,2.38,2.45,4.62,8
7.02,4.65,2.38,2.45,4.62,8
7.0,4.65,2.38,2.45,4.62,8
6.28,4.65,2.38,2.45,4.62,7
8.88,4.65,2.38,2.45,4.62,10
8.14,4.65,2.38,2.45,4.62,10
8.25,4.65,2.38,2.45,4.62,10
8.54,4.65,2.38,2.45,4.62,10
6.03,4.65,2.38,2.45,4.62,6
8.41,4.65,2.38,2.45,4.62,10
8.68,4.65,2.38,2.45,4.62,10
8.99,4.65,2.38,2.45,4.62,10
5.52,4.65,2.38,2.45,4.62,7
8.35,4.65,2.38,2.45,4.62,10
7.32,4.65,2.38,2.45,4.62,9
7.16,4.65,2.38,2.45,4.62,8
7.62,4.65,2.38,2.45,4.62,9
6.31,4.65,2.38,2.45,4.62,8
7.93,4.65,2.38,2.45,4.62,9
8.5,4.65,2.38,2.45,4.62,10
7.91,4.65,2.38,2.45,4.62,10
7.92,4.65,2.38,2.45,4.62,10
8.17,4.65,2.38,2.45,4.62,10
8.2,4.65,2.38,2.45,4.62,9
8.24,4.65,2.38,2.45,4.62,10
6.91,4.65,2.38,2.45,4.62,8
6.16,4.65,2.38,2.45,4.62,7
8.25,4.65,2.38,2.45,4.62,9
6.61,4.65,2.38,2.45,4.62,8
8.7,4.65,2.38,2.45,4.62,10
7.37,4.65,2.38,2.45,4.62,9
8.43,4.65,2.38,2.45,4.62,10
7.23,4.65,2.38,2.45,4.62,9
7.22,4.65,2.38,2.45,4.62,9
9.37,4.65,2.38,2.45,4.62,10
8.34,4.65,2.38,2.45,4.62,10
7.03,4.65,2.38,2.45,4.62,8
8.98,4.65,2.38,2.45,4.62,10
6.61,4.65,2.38,2.45,4.62,8
8.03,4.65,2.38,2.45,4.62,9
6.75,4.65,2.38,2.45,4.62,8
6.51,4.65,2.38,2.45,4.62,8
7.69,4.65,2.38,2.45,4.62,10
9.12,4.65,2.38,2.45,4.62,10
9.25,4.65,2.38,2.45,4.62,10
8.66,4.65,2.38,2.45,4.62,10
8.31,4.65,2.38,2.45,4.62,10
7.36,4.2,4.5,4.49,2.96,7
7.42,4.2,4.5,4.49,2.96,7
6.02,4.2,4.5,4.49,2.96,6
6.53,4.2,4.5,4.49,2.96,5
7.16,4.2,4.5,4.49,2.96,6
8.01,4.2,4.5,4.49,2.96,8
7.51,4.2,4.5,4.49,2.96,8
7.39,4.2,4.5,4.49,2.96,6
7.55,4.2,4.5,4.49,2.96,7
7.69,4.2,4.5,4.49,2.96,7
7.89,4.2,4.5,4.49,2.96,7
7.4,4.2,4.5,4.49,2.96,6
7.26,4.2,4.5,4.49,2.96,6
5.84,4.2,4.5,4.49,2.96,5
8.71,4.2,4.5,4.49,2.96,8
8.6,4.2,4.5,4.49,2.96,9
8.7,4.2,4.5,4.49,2.96,8
6.77,4.2,4.5,4.49,2.96,6
7.28,4.2,4.5,4.49,2.96,7
6.58,4.2,4.5,4.49,2.96,6
7.56,4.2,4.5,4.49,2.96,8
7.05,4.2,4.5,4.49,2.96,6
8.49,4.2,4.5,4.49,2.96,8
7.21,4.2,4.5,4.49,2.96,6
7.99,4.2,4.5,4.49,2.96,7
7.01,4.2,4.5,4.49,2.96,6
9.19,4.2,4.5,4.49,2.96,9
8.11,4.2,4.5,4.49,2.96,7
8.49,4.2,4.5,4.49,2.96,8
6.89,4.2,4.5,4.49,2.96,7
7.94,4.2,4.5,4.49,2.96,7
7.37,4.2,4.5,4.49,2.96,7
7.66,4.2,4.5,4.49,2.96,6
7.73,4.2,4.5,4.49,2.96,7
6.71,4.2,4.5,4.49,2.96,6
7.0,4.2,4.5,4.49,2.96,6
9.18,4.2,4.5,4.49,2.96,9
7.92,4.2,4.5,4.49,2.96,8
8.83,4.2,4.5,4.49,2.96,8
7.02,4.2,4.5,4.49,2.96,5
7.04,4.2,4.5,4.49,2.96,7
8.41,4.2,4.5,4.49,2.96,8
7.17,4.2,4.5,4.49,2.96,6
7.23,4.2,4.5,4.49,2.96,6
8.58,4.2,4.5,4.49,2.96,9
7.1,4.2,4.5,4.49,2.96,6
8.38,4.2,4.5,4.49,2.96,8
7.53,4.2,4.5,4.49,2.96,7
7.94,4.2,4.5,4.49,2.96,7
8.19,4.2,4.5,4.49,2.96,8
7.95,4.2,4.5,4.49,2.96,8
6.89,4.2,4.5,4.49,2.96,6
8.79,4.2,4.5,4.49,2.96,9
8.45,4.2,4.5,4.49,2.96,8
6.54,4.2,4.5,4.49,2.96,6
7.56,4.2,4.5,4.49,2.96,7
7.76,4.2,4.5,4.49,2.96,7
7.53,4.2,4.5,4.49,2.96,6
7.39,4.2,4.5,4.49,2.96,6
8.56,4.2,4.5,4.49,2.96,8
7.72,4.2,4.5,4.49,2.96,7
7.2,4.2,4.5,4.49,2.96,7
7.41,4.2,4.5,4.49,2.96,6
7.42,4.2,4.5,4.49,2.96,7
6.08,4.2,4.5,4.49,2.96,5
7.18,4.2,4.5,4.49,2.96,6
7.48,4.2,4.5,4.49,2.96,7
6.75,4.2,4.5,4.49,2.96,6
7.21,4.2,4.5,4.49,2.96,7
7.89,4.2,4.5,4.49,2.96,7
7.13,4.2,4.5,4.49,2.96,7
7.49,4.2,4.5,4.49,2.96,7
7.07,4.2,4.5,4.49,2.96,6
7.77,4.2,4.5,4.49,2.96,8
6.43,4.2,4.5,4.49,2.96,6
6.92,4.2,4.5,4.49,2.96,5
6.35,4.2,4.5,4.49,2.96,6
7.63,4.2,4.5,4.49,2.96,7
5.38,4.2,4.5,4.49,2.96,4
8.56,4.2,4.5,4.49,2.96,8
7.51,4.2,4.5,4.49,2.96,7
5.82,4.2,4.5,4.49,2.96,5
8.06,4.2,4.5,4.49,2.96,8
7.85,4.2,4.5,4.49,2.96,7
7.6,4.2,4.5,4.49,2.96,7
8.28,4.2,4.5,4.49,2.96,8
7.44,4.2,4.5,4.49,2.96,7
7.36,4.2,4.5,4.49,2.96,6
4.88,4.2,4.5,4.49,2.96,4
8.97,4.2,4.5,4.49,2.96,8
6.44,4.2,4.5,4.49,2.96,6
8.05,4.2,4.5,4.49,2.96,8
7.26,4.2,4.5,4.49,2.96,6
7.09,4.2,4.5,4.49,2.96,7
6.07,4.2,4.5,4.49,2.96,5
7.24,4.2,4.5,4.49,2.96,7
7.87,4.2,4.5,4.49,2.96,7
6.76,4.2,4.5,4.49,2.96,6
7.23,4.2,4.5,4.49,2.96,8
7.2,4.2,4.5,4.49,2.96,6
8.82,4.2,4.5,4.49,2.96,9
7.43,4.2,4.5,4.49,2.96,7
7.12,4.2,4.5,4.49,2.96,7
9.14,4.2,4.5,4.49,2.96,9
6.23,4.2,4.5,4.49,2.96,5
9.03,4.2,4.5,4.49,2.96,9
9.04,4.2,4.5,4.49,2.96,8
6.98,4.2,4.5,4.49,2.96,6
6.82,4.2,4.5,4.49,2.96,6
7.65,4.2,4.5,4.49,2.96,7
7.94,4.2,4.5,4.49,2.96,7
7.02,4.2,4.5,4.49,2.96,6
7.27,4.2,4.5,4.49,2.96,6
8.57,4.2,4.5,4.49,2.96,8
6.78,4.2,4.5,4.49,2.96,5
7.87,4.2,4.5,4.49,2.96,7
7.28,4.2,4.5,4.49,2.96,7
7.63,4.2,4.5,4.49,2.96,7
7.61,4.2,4.5,4.49,2.96,7
7.1,4.2,4.5,4.49,2.96,7
7.78,4.2,4.5,4.49,2.96,7
7.99,4.2,4.5,4.49,2.96,7
7.97,4.2,4.5,4.49,2.96,7
7.68,4.2,4.5,4.49,2.96,6
5.79,4.2,4.5,4.49,2.96,4
6.23,4.2,4.5,4.49,2.96,5
7.95,4.2,4.5,4.49,2.96,8
7.86,4.2,4.5,4.49,2.96,7
6.04,4.2,4.5,4.49,2.96,5
8.71,4.2,4.5,4.49,2.96,10
6.33,4.2,4.5,4.49,2.96,5
6.33,4.2,4.5,4.49,2.96,6
9.6,4.2,4.5,4.49,2.96,9
7.36,4.2,4.5,4.49,2.96,6
8.12,4.2,4.5,4.49,2.96,8
7.76,4.2,4.5,4.49,2.96,7
8.31,4.2,4.5,4.49,2.96,7
8.23,4.2,4.5,4.49,2.96,8
8.5,4.2,4.5,4.49,2.96,8
8.16,4.2,4.5,4.49,2.96,8
7.87,4.2,4.5,4.49,2.96,7
6.87,4.2,4.5,4.49,2.96,5
6.75,4.2,4.5,4.49,2.96,6
7.6,4.2,4.5,4.49,2.96,6
6.03,4.2,4.5,4.49,2.96,6
7.73,4.2,4.5,4.49,2.96,7
8.29,4.2,4.5,4.49,2.96,8
6.3,4.2,4.5,4.49,2.96,5
7.97,4.2,4.5,4.49,2.96,8
6.8,4.2,4.5,4.49,2.96,6
6.91,4.2,4.5,4.49,2.96,8
7.28,4.2,4.5,4.49,2.96,7
7.88,4.2,4.5,4.49,2.96,6
7.12,4.2,4.5,4.49,2.96,7
5.4,4.2,4.5,4.49,2.96,4
8.2,4.2,4.5,4.49,2.96,8
7.02,4.2,4.5,4.49,2.96,5
6.94,4.2,4.5,4.49,2.96,5
6.91,4.2,4.5,4.49,2.96,7
8.6,4.2,4.5,4.49,2.96,7
7.4,4.2,4.5,4.49,2.96,7
8.16,4.2,4.5,4.49,2.96,8
9.17,4.2,4.5,4.49,2.96,9
8.87,4.2,4.5,4.49,2.96,8
8.16,4.2,4.5,4.49,2.96,7
7.44,4.2,4.5,4.49,2.96,7
8.52,4.2,4.5,4.49,2.96,9
8.78,4.2,4.5,4.49,2.96,8
9.62,4.2,4.5,4.49,2.96,10
9.27,4.2,4.5,4.49,2.96,8
8.2,4.2,4.5,4.49,2.96,7
8.24,4.2,4.5,4.49,2.96,8
7.28,4.2,4.5,4.49,2.96,7
7.59,4.2,4.5,4.49,2.96,7
6.03,4.2,4.5,4.49,2.96,6
7.44,4.2,4.5,4.49,2.96,7
8.32,4.2,4.5,4.49,2.96,7
9.09,4.2,4.5,4.49,2.96,9
9.4,4.2,4.5,4.49,2.96,10
5.89,4.2,4.5,4.49,2.96,5
7.74,4.2,4.5,4.49,2.96,7
5.45,4.2,4.5,4.49,2.96,4
7.78,4.2,4.5,4.49,2.96,8
8.5,4.2,4.5,4.49,2.96,9
8.71,4.2,4.5,4.49,2.96,8
7.4,4.2,4.5,4.49,2.96,6
6.08,4.2,4.5,4.49,2.96,5
8.68,4.2,4.5,4.49,2.96,7
6.83,4.2,4.5,4.49,2.96,6
6.35,4.2,4.5,4.49,2.96,6
9.21,4.2,4.5,4.49,2.96,9
8.24,4.2,4.5,4.49,2.96,7
7.21,4.2,4.5,4.49,2.96,7
9.09,4.2,4.5,4.49,2.96,9
5.95,4.2,4.5,4.49,2.96,5
7.6,4.2,4.5,4.49,2.96,7
7.61,4.2,4.5,4.49,2.96,7
6.47,4.2,4.5,4.49,2.96,6
8.35,4.2,4.5,4.49,2.96,9
7.61,4.2,4.5,4.49,2.96,7
6.44,4.2,4.5,4.49,2.96,5
8.12,4.2,4.5,4.49,2.96,8
7.54,4.2,4.5,4.49,2.96,7
7.47,4.2,4.5,4.49,2.96,7
6.79,4.2,4.5,4.49,2.96,5
8.0,4.2,4.5,4.49,2.96,7
7.16,4.2,4.5,4.49,2.96,6
8.94,4.2,4.5,4.49,2.96,9
8.07,4.2,4.5,4.49,2.96,8
6.41,4.2,4.5,4.49,2.96,5
9.09,4.2,4.5,4.49,2.96,9
6.4,4.2,4.5,4.49,2.96,6
7.48,4.2,4.5,4.49,2.96,7
7.63,4.2,4.5,4.49,2.96,8
5.54,4.2,4.5,4.49,2.96,4
6.08,4.2,4.5,4.49,2.96,6
6.75,4.2,4.5,4.49,2.96,6
7.39,4.2,4.5,4.49,2.96,7
7.29,4.2,4.5,4.49,2.96,7
6.54,4.2,4.5,4.49,2.96,6
7.71,4.2,4.5,4.49,2.96,7
7.0,4.2,4.5,4.49,2.96,6
6.77,4.2,4.5,4.49,2.96,5
8.53,4.2,4.5,4.49,2.96,8
7.21,4.2,4.5,4.49,2.96,7
5.71,4.2,4.5,4.49,2.96,5
8.77,4.2,4.5,4.49,2.96,8
5.4,4.2,4.5,4.49,2.96,4
8.56,4.2,4.5,4.49,2.96,9
7.96,4.2,4.5,4.49,2.96,7
7.44,4.2,4.5,4.49,2.96,6
8.09,4.2,4.5,4.49,2.96,8
8.04,4.2,4.5,4.49,2.96,7
7.54,4.2,4.5,4.49,2.96,7
9.09,4.2,4.5,4.49,2.96,8
5.7,4.2,4.5,4.49,2.96,4
5.85,4.2,4.5,4.49,2.96,5
7.11,4.2,4.5,4.49,2.96,7
5.86,4.2,4.5,4.49,2.96,5
8.28,4.2,4.5,4.49,2.96,8
8.24,4.2,4.5,4.49,2.96,7
5.83,4.2,4.5,4.49,2.96,5
7.15,4.2,4.5,4.49,2.96,6
8.71,4.2,4.5,4.49,2.96,9
7.24,4.2,4.5,4.49,2.96,7
7.0,4.2,4.5,4.49,2.96,6
6.64,4.2,4.5,4.49,2.96,5
6.52,4.2,4.5,4.49,2.96,6
7.17,4.2,4.5,4.49,2.96,6
6.78,4.2,4.5,4.49,2.96,6
7.6,4.2,4.5,4.49,2.96,7
6.67,4.2,4.5,4.49,2.96,5
6.81,4.2,4.5,4.49,2.96,6
7.61,4.2,4.5,4.49,2.96,7
7.05,4.2,4.5,4.49,2.96,7
7.43,4.2,4.5,4.49,2.96,6
7.89,4.2,4.5,4.49,2.96,7
8.72,4.2,4.5,4.49,2.96,8
8.51,4.2,4.5,4.49,2.96,8
7.41,4.2,4.5,4.49,2.96,7
6.29,4.2,4.5,4.49,2.96,5
8.37,4.2,4.5,4.49,2.96,8
8.29,4.2,4.5,4.49,2.96,7
8.52,4.2,4.5,4.49,2.96,8
6.92,4.2,4.5,4.49,2.96,7
6.63,4.2,4.5,4.49,2.96,6
7.45,4.2,4.5,4.49,2.96,6
8.35,4.2,4.5,4.49,2.96,8
7.83,4.2,4.5,4.49,2.96,6
7.77,4.2,4.5,4.49,2.96,7
6.3,4.2,4.5,4.49,2.96,5
7.13,4.2,4.5,4.49,2.96,6
7.02,4.2,4.5,4.49,2.96,6
8.26,4.2,4.5,4.49,2.96,8
7.99,4.2,4.5,4.49,2.96,8
7.45,4.2,4.5,4.49,2.96,6
7.42,4.2,4.5,4.49,2.96,6
6.85,4.2,4.5,4.49,2.96,7
6.99,4.2,4.5,4.49,2.96,7
8.81,4.2,4.5,4.49,2.96,8
7.34,4.2,4.5,4.49,2.96,6
8.31,4.2,4.5,4.49,2.96,8
